route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
501-13188,JUNE25-D15CAR-1_Weekday,10501000150944-JUNE25,,0,5010701,5010015_JUNE25,61883135-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000160946-JUNE25,,1,5010200,5010016_JUNE25,61883136-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000160916-JUNE25,,1,5010300,5010016_JUNE25,61883137-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161016-JUNE25,,1,5010400,5010016_JUNE25,61883138-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151016-JUNE25,,0,5010300,5010015_JUNE25,61883139-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151045-JUNE25,,0,5010200,5010015_JUNE25,61883140-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161046-JUNE25,,1,5010502,5010016_JUNE25,61883141-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151115-JUNE25,,0,5010400,5010015_JUNE25,61883142-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151214-JUNE25,,0,5010300,5010015_JUNE25,61883143-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161116-JUNE25,,1,5010300,5010016_JUNE25,61883144-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151144-JUNE25,,0,5010502,5010015_JUNE25,61883145-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161146-JUNE25,,1,5010200,5010016_JUNE25,61883146-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161216-JUNE25,,1,5010400,5010016_JUNE25,61883147-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161316-JUNE25,,1,5010300,5010016_JUNE25,61883148-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151244-JUNE25,,0,5010200,5010015_JUNE25,61883149-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151313-JUNE25,,0,5010400,5010015_JUNE25,61883150-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161246-JUNE25,,1,5010502,5010016_JUNE25,61883151-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151343-JUNE25,,0,5010502,5010015_JUNE25,61883152-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161346-JUNE25,,1,5010200,5010016_JUNE25,61883153-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151411-JUNE25,,0,1625600,5010015_JUNE25,61883154-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161416-JUNE25,,1,5010400,5010016_JUNE25,61883155-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161446-JUNE25,,1,5010502,5010016_JUNE25,61883156-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151436-JUNE25,,0,5010602,5010015_JUNE25,61883157-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151456-JUNE25,,0,5010100,5010015_JUNE25,61883158-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161510-JUNE25,,1,5010702,5010016_JUNE25,61883159-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161549-JUNE25,,1,5010602,5010016_JUNE25,61883160-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151515-JUNE25,,0,5010400,5010015_JUNE25,61883161-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161530-JUNE25,,1,1625600,5010016_JUNE25,61883162-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151555-JUNE25,,0,5010502,5010015_JUNE25,61883163-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151535-JUNE25,,0,5010802,5010015_JUNE25,61883164-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151615-JUNE25,,0,5010702,5010015_JUNE25,61883165-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161609-JUNE25,,1,5010100,5010016_JUNE25,61883166-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161628-JUNE25,,1,5010400,5010016_JUNE25,61883167-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151740-JUNE25,,0,5010400,5010015_JUNE25,61883168-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151718-JUNE25,,0,5010100,5010015_JUNE25,61883169-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151635-JUNE25,,0,0901100,5010015_JUNE25,61883170-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161830-JUNE25,,1,5010100,5010016_JUNE25,61883171-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151820-JUNE25,,0,5010502,5010015_JUNE25,61883172-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161648-JUNE25,,1,5010802,5010016_JUNE25,61883173-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161750-JUNE25,,1,0901100,5010016_JUNE25,61883174-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161708-JUNE25,,1,5010502,5010016_JUNE25,61883175-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151800-JUNE25,,0,5010802,5010015_JUNE25,61883176-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161810-JUNE25,,1,5010602,5010016_JUNE25,61883177-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161931-JUNE25,,1,5010502,5010016_JUNE25,61883178-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151657-JUNE25,,0,5010602,5010015_JUNE25,61883179-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161729-JUNE25,,1,5010702,5010016_JUNE25,61883180-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000152033-JUNE25,,0,5010502,5010015_JUNE25,61883181-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000162031-JUNE25,,1,5010100,5010016_JUNE25,61883182-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000162102-JUNE25,,1,1550600,5010016_JUNE25,61883183-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000152000-JUNE25,,0,1550600,5010015_JUNE25,61883184-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151927-JUNE25,,0,5010100,5010015_JUNE25,61883185-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000162001-JUNE25,,1,0945100,5010016_JUNE25,61883186-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000151855-JUNE25,,0,0945100,5010015_JUNE25,61883187-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000161900-JUNE25,,1,5010400,5010016_JUNE25,61883188-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000152107-JUNE25,,0,0945100,5010015_JUNE25,61883189-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000162132-JUNE25,,1,5010502,5010016_JUNE25,61883190-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-1_Weekday,10501000152142-JUNE25,,0,5010100,5010015_JUNE25,61883191-JUNE25-D15CAR-1_Weekday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151958-JUNE25,,0,1550300,5010015_JUNE25,61883210-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151713-JUNE25,,0,0901200,5010015_JUNE25,61883211-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161837-JUNE25,,1,0901200,5010016_JUNE25,61883212-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161555-JUNE25,,1,1625602,5010016_JUNE25,61883213-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151431-JUNE25,,0,1625602,5010015_JUNE25,61883214-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161316-JUNE25,,1,0901400,5010016_JUNE25,61883215-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161959-JUNE25,,1,0945300,5010016_JUNE25,61883216-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151835-JUNE25,,0,0945300,5010015_JUNE25,61883217-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151154-JUNE25,,0,0901400,5010015_JUNE25,61883218-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151552-JUNE25,,0,5010102,5010015_JUNE25,61883219-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151312-JUNE25,,0,5010102,5010015_JUNE25,61883220-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161436-JUNE25,,1,5010102,5010016_JUNE25,61883221-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161156-JUNE25,,1,5010102,5010016_JUNE25,61883222-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000152120-JUNE25,,0,0945300,5010015_JUNE25,61883223-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161715-JUNE25,,1,5010102,5010016_JUNE25,61883224-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151037-JUNE25,,0,5010102,5010015_JUNE25,61883225-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161039-JUNE25,,1,0901300,5010016_JUNE25,61883226-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000160919-JUNE25,,1,0945500,5010016_JUNE25,61883227-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000150920-JUNE25,,0,0901300,5010015_JUNE25,61883228-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000150644-JUNE25,,0,0945400,5010015_JUNE25,61883229-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000160801-JUNE25,,1,0945400,5010016_JUNE25,61883230-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000150801-JUNE25,,0,0945500,5010015_JUNE25,61883231-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000160642-JUNE25,,1,0901000,5010016_JUNE25,61883232-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000150603-JUNE25,,0,1550300,5010015_JUNE25,61883233-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000162039-JUNE25,,1,0900200,5010016_JUNE25,61883234-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000150840-JUNE25,,0,0900500,5010015_JUNE25,61883235-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151116-JUNE25,,0,0901000,5010015_JUNE25,61883236-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151917-JUNE25,,0,0900200,5010015_JUNE25,61883237-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151351-JUNE25,,0,1625400,5010015_JUNE25,61883238-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161236-JUNE25,,1,0901000,5010016_JUNE25,61883239-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151632-JUNE25,,0,0945400,5010015_JUNE25,61883240-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161755-JUNE25,,1,0945400,5010016_JUNE25,61883241-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000160722-JUNE25,,1,1550300,5010016_JUNE25,61883242-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000160959-JUNE25,,1,0900500,5010016_JUNE25,61883243-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161515-JUNE25,,1,1625400,5010016_JUNE25,61883244-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000152040-JUNE25,,0,1525200,5010015_JUNE25,61883245-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000150723-JUNE25,,0,0945600,5010015_JUNE25,61883246-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151233-JUNE25,,0,0945200,5010015_JUNE25,61883247-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000160603-JUNE25,,1,1625400,5010016_JUNE25,61883248-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161918-JUNE25,,1,1525200,5010016_JUNE25,61883249-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151755-JUNE25,,0,1525200,5010015_JUNE25,61883250-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000150959-JUNE25,,0,0901200,5010015_JUNE25,61883251-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161117-JUNE25,,1,0901200,5010016_JUNE25,61883252-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161635-JUNE25,,1,0945200,5010016_JUNE25,61883253-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000151511-JUNE25,,0,0945200,5010015_JUNE25,61883254-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000160840-JUNE25,,1,0945600,5010016_JUNE25,61883255-JUNE25-D15CAR-2_Saturday
501-13188,JUNE25-D15CAR-2_Saturday,60501000161356-JUNE25,,1,0945200,5010016_JUNE25,61883256-JUNE25-D15CAR-2_Saturday
45-13188,JUNE25-D01CAR-1_Weekday,10045006072650-JUNE25,,1,0454711,450607_JUNE25,61884989-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005850426-JUNE25,,0,0451201,450585_JUNE25,61884990-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006060514-JUNE25,,1,0456001,450606_JUNE25,61884991-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005850748-JUNE25,,0,0455400,450585_JUNE25,61884992-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061124-JUNE25,,1,0455600,450606_JUNE25,61884993-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006060737-JUNE25,,1,0810800,450606_JUNE25,61884994-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061402-JUNE25,,1,0450200,450606_JUNE25,61884995-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851329-JUNE25,,0,0450900,450585_JUNE25,61884996-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005850632-JUNE25,,0,0455500,450585_JUNE25,61884997-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005850440-JUNE25,,0,0451300,450585_JUNE25,61884998-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851016-JUNE25,,0,0450900,450585_JUNE25,61884999-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005850906-JUNE25,,0,0455300,450585_JUNE25,61885000-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006060609-JUNE25,,1,0451300,450606_JUNE25,61885001-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005851026-JUNE25,,0,0455800,450585_JUNE25,61885002-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005851216-JUNE25,,0,0455300,450585_JUNE25,61885003-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006072750-JUNE25,,1,0454911,450607_JUNE25,61885004-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061104-JUNE25,,1,0450600,450606_JUNE25,61885005-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061314-JUNE25,,1,0450300,450606_JUNE25,61885006-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061432-JUNE25,,1,0455500,450606_JUNE25,61885007-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005850836-JUNE25,,0,0450400,450585_JUNE25,61885008-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005851302-JUNE25,,0,0455600,450585_JUNE25,61885009-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005850700-JUNE25,,0,0450900,450585_JUNE25,61885010-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851006-JUNE25,,0,0450700,450585_JUNE25,61885011-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061054-JUNE25,,1,0450200,450606_JUNE25,61885012-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005851311-JUNE25,,0,0455700,450585_JUNE25,61885013-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061412-JUNE25,,1,0450600,450606_JUNE25,61885014-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061716-JUNE25,,1,0450200,450606_JUNE25,61885015-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006060925-JUNE25,,1,0451300,450606_JUNE25,61885016-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006060844-JUNE25,,1,0450900,450606_JUNE25,61885017-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061004-JUNE25,,1,0450300,450606_JUNE25,61885018-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061234-JUNE25,,1,0451300,450606_JUNE25,61885019-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005850956-JUNE25,,0,0455700,450585_JUNE25,61885020-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006060825-JUNE25,,1,0455700,450606_JUNE25,61885021-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851136-JUNE25,,0,0450300,450585_JUNE25,61885022-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005850856-JUNE25,,0,0450500,450585_JUNE25,61885023-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005851438-JUNE25,,0,0455200,450585_JUNE25,61885024-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061537-JUNE25,,1,0451100,450606_JUNE25,61885025-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851146-JUNE25,,0,0450400,450585_JUNE25,61885026-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061244-JUNE25,,1,0455400,450606_JUNE25,61885027-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061529-JUNE25,,1,0451000,450606_JUNE25,61885028-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851428-JUNE25,,0,0450100,450585_JUNE25,61885029-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851244-JUNE25,,0,0451202,450585_JUNE25,61885030-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061343-JUNE25,,1,0450500,450606_JUNE25,61885031-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061044-JUNE25,,1,0455300,450606_JUNE25,61885032-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851046-JUNE25,,0,0451100,450585_JUNE25,61885033-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061422-JUNE25,,1,0451202,450606_JUNE25,61885034-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061144-JUNE25,,1,0450700,450606_JUNE25,61885035-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061204-JUNE25,,1,0455800,450606_JUNE25,61885036-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851321-JUNE25,,0,0450700,450585_JUNE25,61885037-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005851106-JUNE25,,0,0455400,450585_JUNE25,61885038-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005851339-JUNE25,,0,0455800,450585_JUNE25,61885039-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851358-JUNE25,,0,0451100,450585_JUNE25,61885040-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061441-JUNE25,,1,0455600,450606_JUNE25,61885041-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851226-JUNE25,,0,0450200,450585_JUNE25,61885042-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061513-JUNE25,,1,0450900,450606_JUNE25,61885043-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061324-JUNE25,,1,0450400,450606_JUNE25,61885044-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061852-JUNE25,,1,0451000,450606_JUNE25,61885045-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061619-JUNE25,,1,0455200,450606_JUNE25,61885046-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061707-JUNE25,,1,0455300,450606_JUNE25,61885047-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061224-JUNE25,,1,0451100,450606_JUNE25,61885048-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851518-JUNE25,,0,0450500,450585_JUNE25,61885049-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061353-JUNE25,,1,0455300,450606_JUNE25,61885050-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005972728-JUNE25,,0,0454811,450597_JUNE25,61885051-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005851253-JUNE25,,0,0455500,450585_JUNE25,61885052-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851548-JUNE25,,0,0450600,450585_JUNE25,61885053-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061657-JUNE25,,1,0450500,450606_JUNE25,61885054-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006061034-JUNE25,,1,0450500,450606_JUNE25,61885055-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006072048-JUNE25,,1,0454711,450607_JUNE25,61885056-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005952224-JUNE25,,0,0454711,450595_JUNE25,61885057-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006060435-JUNE25,,1,0455100,450606_JUNE25,61885058-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006072350-JUNE25,,1,0454711,450607_JUNE25,61885059-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005952528-JUNE25,,0,0454711,450595_JUNE25,61885060-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851235-JUNE25,,0,0450600,450585_JUNE25,61885061-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005850655-JUNE25,,0,0456101,450585_JUNE25,61885062-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006060805-JUNE25,,1,0455500,450606_JUNE25,61885063-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045005850936-JUNE25,,0,0455500,450585_JUNE25,61885064-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006061334-JUNE25,,1,0455100,450606_JUNE25,61885065-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045006060728-JUNE25,,1,0450500,450606_JUNE25,61885066-JUNE25-D01CAR-1_Weekday
45-13188,JUNE25-D03CAR-1_Weekday,10045006060954-JUNE25,,1,0455200,450606_JUNE25,61885067-JUNE25-D03CAR-1_Weekday
45-13188,JUNE25-D01CAR-1_Weekday,10045005851458-JUNE25,,0,0450400,450585_JUNE25,61885068-JUNE25-D01CAR-1_Weekday
